OrgType,OrgCode,OrgName,VariableType,VariableA,VariableB,CountDidStaffListen,PercentageDidStaffListen,CountHelpedUnderstandDifficulties,PercentageHelpedUnderstandDifficulties,CountFeelInvolved,PercentageFeelInvolved,CountHelpThatMattered,PercentageHelpThatMattered,CountConfidenceInYourTherapist,PercentageConfidenceInYourTherapist,CountDidYouReceiveTheEmploymentHelpYouRequired,PercentageDidYouReceiveTheEmploymentHelpYouRequired,CountGivenInformationAboutOptions,PercentageGivenInformationAboutOptions,CountPreferTreatments,PercentagePreferTreatments,CountOfferedYourPreference,PercentageOfferedYourPreference,CountDidAssessmentCoverYourEmploymentNeeds,PercentageDidAssessmentCoverYourEmploymentNeeds,CountAssessmentSatisfaction,PercentageAssessmentSatisfaction
Commissioning Region,Y60,MIDLANDS COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65,0
Commissioning Region,Y60,MIDLANDS COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,220,1
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Total responses,Null,7285,-,7285,-,7285,-,7285,-,7285,-,7285,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,At all times,Null,6575,90,4525,62,5530,76,4925,68,5990,82,1545,21,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Most of the time,Null,460,6,1625,22,995,14,1290,18,760,10,385,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Sometimes,Null,160,2,735,10,470,6,590,8,290,4,220,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Rarely,Null,50,1,230,3,160,2,270,4,135,2,75,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Never,Null,40,1,160,2,125,2,200,3,100,1,195,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,1455,20,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,5,0,*,*,10,0,10,0,3405,47,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10460,-,10460,-,10460,-,10460,-,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9660,92,7730,74,7060,68,4525,43,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,780,7,2675,26,720,7,885,8,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,2615,25,4405,42,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,0,55,1,55,1,645,6,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10460,-
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7710,74
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1955,19
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,595,6
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80,1
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70,1
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,0
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Total responses,Null,12660,-,12660,-,12660,-,12660,-,12660,-,12660,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,At all times,Null,11385,90,8135,64,9770,77,8755,69,10615,84,3275,26,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Most of the time,Null,725,6,2585,20,1550,12,2110,17,1135,9,550,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Sometimes,Null,335,3,1305,10,780,6,1035,8,495,4,330,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Rarely,Null,115,1,345,3,300,2,370,3,195,2,120,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Never,Null,75,1,250,2,205,2,340,3,170,1,415,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,5590,44,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,30,0,40,0,55,0,50,0,55,0,2385,19,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27990,-,27990,-,27990,-,27990,-,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26100,93,21490,77,19740,71,11580,41,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1640,6,6165,22,995,4,960,3,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,6955,25,14890,53,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,250,1,335,1,300,1,555,2,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27990,-
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,23505,84
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2640,9
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,745,3
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110,0
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120,0
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,875,3
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Total responses,Null,10195,-,10195,-,10195,-,10195,-,10195,-,10195,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,At all times,Null,9455,93,7080,69,8325,82,7595,74,8860,87,2380,23,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Most of the time,Null,435,4,1965,19,1080,11,1500,15,775,8,460,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Sometimes,Null,180,2,725,7,480,5,585,6,295,3,215,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Rarely,Null,60,1,220,2,160,2,235,2,125,1,80,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Never,Null,60,1,205,2,145,1,275,3,135,1,250,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,1920,19,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,4890,48,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,22375,-,22375,-,22375,-,22375,-,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20765,93,16455,74,15430,69,9895,44,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1480,7,5755,26,1180,5,1655,7,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,5550,25,10640,48,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,130,1,170,1,220,1,190,1,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,22375,-
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17545,78
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3600,16
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,915,4
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,165,1
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,125,1
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,0
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Total responses,Null,145,-,145,-,145,-,145,-,145,-,145,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,At all times,Null,135,94,105,72,125,87,115,80,130,91,20,14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Most of the time,Null,5,3,30,19,10,8,15,11,10,6,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Sometimes,Null,*,*,10,6,5,3,10,6,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,70,48,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,50,34,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,250,-,250,-,250,-,250,-,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,225,91,190,77,180,73,125,50,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,9,55,22,10,5,15,7,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,50,21,105,42,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,250,-
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,175,71
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50,21
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,7
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Total responses,Null,1800,-,1800,-,1800,-,1800,-,1800,-,1800,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,At all times,Null,1745,97,1350,75,1595,89,1485,82,1680,93,780,43,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Most of the time,Null,40,2,370,20,165,9,245,14,95,5,80,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Sometimes,Null,5,0,65,4,25,2,55,3,15,1,15,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Rarely,Null,*,*,10,1,5,0,10,1,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,5,0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,5,0,5,0,5,0,5,0,5,0,910,51,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2780,-,2780,-,2780,-,2780,-,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2720,98,2495,90,2430,87,1890,68,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60,2,285,10,75,3,125,5,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,275,10,765,27,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,5,0,*,*,*,*,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2780,-
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2475,89
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,240,9
